['信息']	【转发】关于2026年“挑战杯”校赛期间 仙林校区教室封闭的公告	2026-01-09 00:00:00	https://jw.nju.edu.cn/48/9b/c26263a805019/page.htm
['信息']	南京大学2025-2026学年第二学期本科生课程表	2026-01-08 00:00:00	https://jw.nju.edu.cn/48/3b/c26263a804923/page.htm
['信息']	2026年春季学期本科课程选课通知	2026-01-07 00:00:00	https://jw.nju.edu.cn/47/83/c26263a804739/page.htm
['成绩']	暑期成绩更正（补登）审核结果公示（2026-01-05）	2026-01-05 00:00:00	https://jw.nju.edu.cn/46/5e/c26263a804446/page.htm
['信息']	南京大学党委第二巡视组结束工作公告	2025-12-31 00:00:00	https://jw.nju.edu.cn/42/e5/c26263a803557/page.htm
['信息']	南京大学党委第一巡视组结束工作公告	2025-12-31 00:00:00	https://jw.nju.edu.cn/42/7d/c26263a803453/page.htm
['信息']	南京大学卓越人才培育计划之“未来创造者”项目学生入选名单公示	2025-12-29 00:00:00	https://jw.nju.edu.cn/40/e9/c26263a803049/page.htm
['信息', '毕业']	关于启动南京大学2026届本科毕业论文（设计）工作的通知	2025-12-26 00:00:00	https://jw.nju.edu.cn/3f/59/c26263a802649/page.htm
['信息']	关于开展2025-2026学年第一学期本科课程测评和推荐“我最喜爱的老师”的通知	2025-12-23 00:00:00	https://jw.nju.edu.cn/3d/f2/c26263a802290/page.htm
['信息']	关于公示2025年江苏省高校“大学生素质教育类课程教学改革研究”专项课题拟推荐名单的通知	2025-12-23 00:00:00	https://jw.nju.edu.cn/3e/12/c26263a802322/page.htm
['信息']	仙林校区通宵自习教室开放通知	2025-12-22 00:00:00	https://jw.nju.edu.cn/3d/7c/c26263a802172/page.htm
['信息']	关于举办首届全国高校教师教学创新学术研讨会的通知	2025-12-18 00:00:00	https://jw.nju.edu.cn/3c/23/c26263a801827/page.htm
['信息']	【学生】本科期末教学重要事项通知 （2025-2026学年第一学期）	2025-12-17 00:00:00	https://jw.nju.edu.cn/3b/e3/c26263a801763/page.htm
['信息']	【转发】关于《毛泽东思想和中国特色社会主义理论体系概论》 《习近平新时代中国特色社会主义思想概论》 实践教学的要求与说明	2025-12-16 00:00:00	https://jw.nju.edu.cn/3b/5d/c26263a801629/page.htm
['信息']	[转发]关于2026年硕士研究生招生考试期间教室封闭的公告	2025-12-15 00:00:00	https://jw.nju.edu.cn/3a/c1/c26263a801473/page.htm
['考试', '信息']	12月24日（周三下午）普通话水平测试网络报名通知	2025-12-15 00:00:00	https://jw.nju.edu.cn/3a/d9/c26263a801497/page.htm
['考试']	【老生】全国大学英语四、六级考试考前温馨提示	2025-12-11 00:00:00	https://jw.nju.edu.cn/3a/11/c26263a801297/page.htm
['信息']	12月13日考试封闭、清理教室的通知	2025-12-11 00:00:00	https://jw.nju.edu.cn/3a/13/c26263a801299/page.htm
['考试']	【老生】全国大学英语四、六级考试准考证打印通知	2025-12-05 00:00:00	https://jw.nju.edu.cn/38/07/c26263a800775/page.htm
['信息']	南京大学2025年度本科生基础学科专项奖学金公示名单	2025-12-03 00:00:00	https://jw.nju.edu.cn/37/15/c26263a800533/page.htm
['信息']	南京大学卓越人才培育计划之“未来技术领军人才”项目（第二期）学生入选名单公示	2025-12-02 00:00:00	https://jw.nju.edu.cn/36/a0/c26263a800416/page.htm
['信息']	2025年秋季学期创新训练计划结题考核通知	2025-12-02 00:00:00	http://desktop.nju.edu.cn/CXCY/NJU/NoticeBulletin/Detail/e90c0110-1e38-4317-8148-62c728faffcc
['信息']	关于2026年大学生创新训练计划预立项答辩的通知	2025-11-28 00:00:00	http://desktop.nju.edu.cn/CXCY/NJU/NoticeBulletin/Detail/e90b1b0f-0726-401f-bac3-caf4eae0ca21
['考试']	【老生】关于12月份全国大学英语四六级考试耳机试音及修理的通知	2025-11-27 00:00:00	https://jw.nju.edu.cn/35/0a/c26263a800010/page.htm
